from,to,distance
1112,906,0.917387
1980,1244,0.917378
1243,1375,0.917332
1386,913,0.917315
1938,186,0.917312
415,813,0.917296
1592,418,0.917263
1753,1061,0.917206
1194,1070,0.917185
993,1014,0.917173
1318,1078,0.917172
1452,1454,0.917121
1454,1452,0.917121
446,1054,0.917117
1012,835,0.917112
2079,10,0.916983
415,34,0.916944
1074,1418,0.916862
1166,491,0.916836
1158,1060,0.916795
551,1014,0.916794
1274,1449,0.916761
428,224,0.916698
224,428,0.916698
1459,1212,0.916658
1355,564,0.916590
2076,492,0.916459
1116,719,0.916331
719,1116,0.916331
1556,94,0.916319
1596,2018,0.916315
1511,1589,0.916243
320,637,0.916186
1003,817,0.916168
1614,1573,0.916161
75,1651,0.916106
219,224,0.916082
1461,1118,0.916011
337,610,0.915962
1503,446,0.915914
1950,418,0.915890
127,442,0.915838
782,1960,0.915804
1960,782,0.915804
664,769,0.915754
51,127,0.915721
1614,955,0.915631
1967,1558,0.915615
1201,879,0.915590
427,1589,0.915588
132,144,0.915503
144,132,0.915503
12,610,0.915499
1259,1447,0.915327
1405,1099,0.915266
1192,1059,0.915223
1976,176,0.915219
176,1976,0.915219
1355,332,0.915177
80,605,0.915172
1871,499,0.914824
1405,1167,0.914785
1915,363,0.914761
363,1915,0.914761
44,82,0.914710
82,44,0.914710
27,8,0.914686
1578,1917,0.914685
172,174,0.914671
174,172,0.914671
607,1116,0.914629
799,828,0.914598
600,459,0.914580
831,1386,0.914575
1689,587,0.914517
1000,911,0.914495
341,588,0.914475
509,944,0.914385
1261,1256,0.914337
1088,519,0.914238
626,285,0.914136
110,8,0.914088
1825,174,0.914072
75,442,0.914016
1003,1284,0.914007
1591,479,0.913986
1868,1605,0.913961
1605,1868,0.913961
1413,1243,0.913959
1980,605,0.913950
1112,841,0.913900
1536,399,0.913851
1819,723,0.913823
12,389,0.913747
1472,1107,0.913732
1930,949,0.913710
852,1011,0.913698
1011,852,0.913698
1169,949,0.913608
1074,1470,0.913575
811,1468,0.913574
811,1467,0.913574
1318,1023,0.913522
1260,1267,0.913418
1400,911,0.913417
170,1868,0.913396
640,1830,0.913373
1830,640,0.913373
27,247,0.913367
1591,18,0.913354
55,426,0.913343
264,1868,0.913252
2075,895,0.913233
903,1179,0.913115
1179,903,0.913115
263,31,0.913104
1370,1519,0.913100
1618,1621,0.913097
1621,1618,0.913097
464,208,0.913013
208,464,0.913013
1592,1810,0.912993
79,676,0.912942
638,267,0.912930
267,638,0.912930
700,1874,0.912800
467,499,0.912679
1982,185,0.912651
326,993,0.912622
933,858,0.912450
1596,1290,0.912403
464,2088,0.912385
2088,464,0.912385
1084,1045,0.912340
1199,1060,0.912320
655,396,0.912300
396,655,0.912300
1678,2027,0.912225
2027,1678,0.912225
92,8,0.912181
1951,1657,0.912077
1534,1312,0.912058
1110,1477,0.912051
1611,1336,0.911953
1340,1413,0.911946
1354,1070,0.911918
1301,1160,0.911886
1192,1492,0.911850
1319,960,0.911747
208,1868,0.911671
427,425,0.911647
1230,900,0.911591
998,1530,0.911508
1530,998,0.911508
206,1868,0.911471
1354,1129,0.911469
905,1014,0.911438
1258,1249,0.911434
1400,908,0.911432
2079,724,0.911339
1015,1334,0.911302
1478,1124,0.911301
504,1868,0.911199
1478,911,0.911195
1197,1401,0.911162
2059,769,0.911149
1583,115,0.911139
115,1583,0.911139
1990,50,0.911137
151,2071,0.911069
1950,1955,0.910971
1994,1846,0.910963
748,1372,0.910954
905,1149,0.910918
55,498,0.910917
910,1339,0.910914
37,582,0.910828
1960,295,0.910774
295,1960,0.910774
837,1472,0.910613
1472,837,0.910613
1813,751,0.910557
1403,1394,0.910509
2011,413,0.910501
413,2011,0.910501
37,610,0.910462
1490,1212,0.910440
78,415,0.910420
520,785,0.910397
522,785,0.910397
1753,1163,0.910376
1813,870,0.910374
1938,1280,0.910324
263,618,0.910320
626,446,0.910281
101,632,0.910243
1496,890,0.910178
396,263,0.910148
296,582,0.910088
1692,425,0.909964
1934,1484,0.909954
928,610,0.909874
910,915,0.909870
1236,1294,0.909819
1235,1294,0.909819
135,1871,0.909589
1871,135,0.909589
1194,888,0.909570
79,596,0.909517
1036,815,0.909514
941,879,0.909442
941,858,0.909393
71,564,0.909319
99,143,0.909300
1230,1021,0.909279
1644,565,0.909246
862,858,0.909185
1929,491,0.909120
1457,1474,0.909089
997,1474,0.908990
149,950,0.908984
395,295,0.908967
1232,1023,0.908916
1251,1591,0.908869
799,1149,0.908849
898,1023,0.908817
1138,1119,0.908795
788,1747,0.908787
309,1665,0.908780
645,637,0.908736
646,637,0.908736
274,624,0.908719
624,274,0.908719
1713,408,0.908704
1548,265,0.908538
357,1868,0.908483
762,1262,0.908368
824,1323,0.908260
388,1713,0.908257
762,952,0.908031
1431,1070,0.908020
653,1871,0.908014
855,837,0.908013
837,855,0.908013
1438,1429,0.908010
1565,1041,0.907957
1298,1438,0.907945
1438,1299,0.907945
1299,1438,0.907945
1088,80,0.907889
309,1700,0.907847
1122,1006,0.907820
1420,1031,0.907792
24,46,0.907743
650,1583,0.907707
1930,462,0.907674
462,1930,0.907674
704,1565,0.907669
1565,704,0.907669
99,947,0.907653
1934,1336,0.907433
1210,825,0.907371
1001,1492,0.907343
2075,815,0.907332
144,719,0.907320
719,144,0.907320
633,1021,0.907189
132,336,0.907153
1901,1181,0.907134
755,1714,0.907073
920,824,0.906994
1465,1284,0.906933
792,789,0.906864
1403,1388,0.906855
1961,648,0.906769
1257,1405,0.906752
743,848,0.906721
430,2031,0.906704
2031,430,0.906704
987,855,0.906684
855,987,0.906684
997,1464,0.906679
530,648,0.906661
1073,903,0.906430
530,418,0.906325
24,18,0.906316
923,1156,0.906298
775,1665,0.906297
788,648,0.906224
1644,596,0.906172
1692,467,0.906158
104,80,0.906056
279,429,0.906051
1929,333,0.905937
354,2031,0.905935
1008,1280,0.905914
1608,442,0.905904
1908,183,0.905836
1457,1388,0.905832
1263,1280,0.905654
206,1747,0.905589
92,263,0.905520
149,2071,0.905517
523,1868,0.905432
395,1416,0.905315
832,1053,0.905255
1053,832,0.905255
278,55,0.905233
232,1697,0.905228
1697,232,0.905228
107,1665,0.905187
1582,115,0.905111
898,860,0.905012
1562,736,0.905000
232,1698,0.904974
1698,232,0.904974
209,724,0.904865
414,1700,0.904845
249,2076,0.904795
2059,778,0.904758
1816,101,0.904726
787,1601,0.904631
1601,787,0.904631
1301,236,0.904582
700,219,0.904572
151,443,0.904553
537,12,0.904462
1381,1280,0.904431
917,879,0.904325
1789,389,0.904288
842,1387,0.904272
1608,1262,0.904263
1138,824,0.904223
1073,908,0.904160
1839,2018,0.904119
381,717,0.904042
1710,305,0.904030
1052,1166,0.903975
331,411,0.903906
411,331,0.903906
279,1589,0.903906
1269,1401,0.903691
1785,1657,0.903655
288,1868,0.903639
521,279,0.903616
1895,1023,0.903549
1832,648,0.903542
633,1892,0.903533
170,1618,0.903521
1610,1680,0.903441
1543,306,0.903423
493,1289,0.903297
1839,1700,0.903287
1832,1605,0.903277
775,309,0.903211
1420,1259,0.903098
1108,845,0.903082
270,27,0.903054
1816,1657,0.902935
122,411,0.902906
411,122,0.902906
209,10,0.902727
200,1936,0.902703
882,951,0.902515
97,1614,0.902393
71,20,0.902379
852,1014,0.902275
1779,681,0.902217
344,399,0.902165
264,1605,0.902104
1153,1245,0.902071
1623,224,0.902007
23,233,0.901657
122,640,0.901587
999,947,0.901532
1878,178,0.901518
1954,74,0.901499
74,1954,0.901499
851,1391,0.901498
1251,18,0.901442
289,640,0.901239
1710,136,0.901157
685,978,0.901153
1293,2059,0.901131
555,648,0.901123
1785,211,0.901022
211,1785,0.901022
1728,648,0.900964
1263,817,0.900924
842,1424,0.900847
1269,236,0.900844
6,44,0.900773
40,443,0.900756
849,869,0.900594
326,1099,0.900551
484,2004,0.900441
1220,832,0.900384
832,1220,0.900384
1562,1972,0.900361
743,382,0.900285
289,1700,0.900283
1991,1343,0.900194
1997,464,0.900187
1804,1592,0.900165
976,951,0.900025
1357,987,0.900020
1411,987,0.900020
