from,to,distance
5978,5438,0.970410
6281,6282,0.970352
1878,3770,0.970205
3770,1878,0.970205
1167,1164,0.970153
1164,1167,0.970153
5057,4882,0.970000
4882,5057,0.970000
8691,11067,0.969948
11067,8691,0.969948
3723,7403,0.969933
7403,3723,0.969933
11079,5303,0.969879
5303,11079,0.969879
4643,8197,0.969841
8197,4643,0.969841
5693,5326,0.969806
5326,5693,0.969806
11410,11274,0.969740
11274,11410,0.969740
6286,6288,0.969582
7394,7135,0.969435
3106,8639,0.969379
8639,3106,0.969379
2118,4643,0.969309
1896,7804,0.969257
7804,1896,0.969257
8398,2268,0.969019
7450,7728,0.969013
7728,7450,0.969013
11345,11329,0.968995
11329,11345,0.968995
6980,5855,0.968888
5855,6980,0.968888
5247,6059,0.968868
6059,5247,0.968868
10091,5441,0.968860
5441,10091,0.968860
4887,2376,0.968778
2376,4887,0.968778
4240,8107,0.968692
8107,4240,0.968692
2589,5178,0.968527
5178,2589,0.968527
9816,2056,0.968502
4984,2399,0.968372
2399,4984,0.968372
8127,4311,0.968333
4311,8127,0.968333
5058,5148,0.968282
5148,5058,0.968282
4599,4643,0.968234
11395,10089,0.968230
10089,11395,0.968230
9510,5437,0.968147
5437,9510,0.968147
11550,11555,0.968144
11555,11550,0.968144
8209,8232,0.968130
8516,2239,0.968125
2239,8516,0.968125
4972,5121,0.968123
5121,4972,0.968123
2118,8197,0.968115
5364,10895,0.968112
10895,5364,0.968112
5115,4870,0.968003
4870,5115,0.968003
2482,2549,0.968001
2148,2952,0.967780
2952,2148,0.967780
1180,1179,0.967744
1179,1180,0.967744
3348,11965,0.967698
11965,3348,0.967698
12137,12141,0.967638
12141,12137,0.967638
8769,8770,0.967549
8770,8769,0.967549
1995,2110,0.967526
2110,1995,0.967526
8854,9130,0.967429
9130,8854,0.967429
4295,8113,0.967357
8113,4295,0.967357
7404,7319,0.967329
7319,7404,0.967329
4911,3083,0.967328
3083,4911,0.967328
7798,5034,0.967280
5034,7798,0.967280
1199,1203,0.967278
1203,1199,0.967278
8884,8883,0.967231
8883,8884,0.967231
1760,6568,0.967131
6568,1760,0.967131
2239,2265,0.967127
2265,2239,0.967127
12140,12137,0.967126
12137,12140,0.967126
2098,8332,0.967065
9104,11153,0.967064
11153,9104,0.967064
7767,3702,0.967014
3702,7767,0.967014
8711,9866,0.967014
9866,8711,0.967014
7136,7134,0.966860
7134,7136,0.966860
2758,2742,0.966859
2742,2758,0.966859
11982,11816,0.966831
11816,11982,0.966831
11159,10615,0.966777
10615,11159,0.966777
9135,9576,0.966756
9576,9135,0.966756
10081,10410,0.966627
10410,10081,0.966627
5148,2590,0.966555
2590,5148,0.966555
1952,2056,0.966550
